"","Taxon","site_code","mean.before.control.0","mean.before.drought.0","mean.after.control.0","mean.after.drought.0","drought.after.before","control.after.before","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group"
"371","LOLIUM PERENNE","scruzm.us",1.1904762,0,3.6458333,1.8181818,1.8181818,2.4553571,-0.6371753,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS"
"372","LOMANDRA NANA","jilpanger.au",0.666666666666667,0.5,0.5,0.666666666666667,0.166666666666667,-0.166666666666667,0.333333333333333,NA,0.17,NA,5.237313,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"373","LOMATIUM NUDICAULE","cowidrt.ca",2,0,2,0,0,0,0,NA,0.1257,NA,13.2,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"374","LOTUS CORNICULATUS","rhijn.nl",1,0,10,0,0,9,-9,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"375","LOTUS CORNICULATUS","lygraint.no",1,0,2,0,0,1,-1,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"376","LOTUS CORNICULATUS","purdue.us",36.25,30.5,10,0,-30.5,-26.25,-4.25,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"377","LOTUS CORNICULATUS","yarradrt.au",1.94333333333333,0.75,2,1,0.25,0.0566666666666666,0.193333333333333,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"378","LOTUS CORNICULATUS","allmendb.ch",0,1.91666666666667,0.916666666666667,1.33333333333333,-0.583333333333333,0.916666666666667,-1.5,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"379","LOTUS CORNICULATUS","allmendo.ch",0.75,0.25,0.625,0.375,0.125,-0.125,0.25,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME"
"380","LUZULA MULTIFLORA","elvadrt.ee",5.66666666666667,6,2,3,-3,-3.66666666666667,0.666666666666667,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,"GRASS","PERENNIAL","GRAMINOID"
"381","LUZULA MULTIFLORA","lygraold.no",1,0,1,0,0,0,0,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,"GRASS","PERENNIAL","GRAMINOID"
"382","LUZULA PILOSA","lygraint.no",2,1,1,0,-1,-1,0,16.9625,0.225,12.5,25.5,NA,NA,565.6,0.21,"GRAMINOID","NULL","GRAMINOID"
"383","LYSIMACHIA EUROPAEA","lygraint.no",3,2.5,2,1,-1.5,-1,-0.5,32.8,0.09,NA,51,NA,NA,NA,NA,"FORB","NULL","FORB"
"384","LYSIMACHIA NUMMULARIA","rhijn.nl",0,20,0,2,-18,0,-18,17.1,0.5,NA,30.86299914,0.32,NA,NA,NA,"FORB","PERENNIAL","FORB"
"385","MACHAERANTHERA PINNATIFIDA","sevmixed.us",0.833333333333333,0.5,0.5,0.5,0,-0.333333333333333,0.333333333333333,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB"
"386","MACHAERANTHERA PINNATIFIDA","cdpt_drt.us",0.5,0.5,0.3,0.1,-0.4,-0.2,-0.2,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB"
"387","MACHAERANTHERA PINNATIFIDA","sevblack.us",0.5,0,2.83333333333333,0,0,2.33333333333333,-2.33333333333333,NA,NA,NA,14.18259087,1.335,NA,9.58714,0.248,"FORB","PERENNIAL","FORB"
"388","MEDICAGO LUPULINA","esw.ca",1,1,2,1.5,0.5,1,-0.5,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME"
"389","MEDICAGO LUPULINA","elvadrt.ee",25,21.6666666666667,7.33333333333333,3,-18.6666666666667,-17.6666666666667,-1,32.94,0.112,26.12778969,21.96,0.3048,0.105696982,180.1564169,0.281707971,"FORB","BIENNIAL","LEGUME"
"390","MEDICAGO MINIMA","credoj.au",0.666666666666667,0.5,8,0,-0.5,7.33333333333333,-7.83333333333333,36.2,0.1701,33.34666667,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME"
"391","MEDICAGO MINIMA","kiskun.hu",0.01,0,0.1,0.01,0.01,0.09,-0.08,36.2,0.1701,33.34666667,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME"
"392","MEDICAGO MINIMA","credom.au",0.5,0.5,5.75,2,1.5,5.25,-3.75,36.2,0.1701,33.34666667,24.66638889,0.22,0.0815,211.5066667,0.3834,"LEGUME","ANNUAL","LEGUME"
"393","MELILOTUS OFFICINALIS","marcdrt.ar",8,1,0,1,0,-8,8,NA,1.5,3.75,19.375,1.16,0.12,100,0.29,"GRASS","BIENNIAL","LEGUME"
"394","MICROSERIS LANCEOLATA","falls.au",0,1,0,1,0,0,0,NA,0.4,NA,11.380814,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"395","MICROSERIS SCAPIGERA","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.36,NA,35.23,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"396","MILLOTIA TENUIFOLIA","jilpanger.au",0.5,0.5,0.666666666666667,0.5,0,0.166666666666667,-0.166666666666667,NA,0.12,NA,36.253385,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"397","MINUARTIA GLOMERATA","kiskun.hu",0.75,2,0.2,0.07,-1.93,-0.55,-1.38,NA,NA,NA,11.1936,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"398","MOLINIA CAERULEA","lygraint.no",1,1,1,6,5,0,5,19.7245873,0.699125,8.366751778,17.87260174,0.8,NA,56.8752851,0.269333333,"GRASS","NULL","GRASS"
"399","MOLINIA CAERULEA","lygraold.no",6,6,8,1.5,-4.5,2,-6.5,19.7245873,0.699125,8.366751778,17.87260174,0.8,NA,56.8752851,0.269333333,"GRASS","NULL","GRASS"
"400","MONARDA FISTULOSA","cedartrait.us",3,11,2,8,-3,-1,-2,11.29051118,0.662,17.87547,26.21085308,0.1016,0.27,93.37285277,0.28925,"FORB","PERENNIAL","FORB"
"401","MUHLENBERGIA ARENICOLA","sevblack.us",1,3.75,1,1,-2.75,0,-2.75,NA,NA,NA,14.31621017,NA,NA,139.5016,0.034,"GRASS","PERENNIAL","GRASS"
"402","MUHLENBERGIA RACEMOSA","cedarsav.us",5.2,0,5,0,0,-0.2,0.2,31.043,0.684,NA,31.89085821,0.065,NA,71.52399084,NA,"GRASS","PERENNIAL","GRASS"
"403","MUHLENBERGIA RICHARDSONIS","kernb.ca",2,0,3,0,0,1,-1,20.5218701,0.1524,NA,13.97,0.1524,NA,NA,NA,"GRAMINOID","PERENNIAL","GRASS"
"404","NARTHECIUM OSSIFRAGUM","lygraold.no",0,1,0,3,2,0,2,24.7,0.2325,NA,24.15,0.22,NA,NA,NA,"FORB","NULL","FORB"
"405","NASSELLA NEESIANA","naposta.ar",68.3333333333333,57.5,50,36.6666666666667,-20.8333333333333,-18.3333333333333,-2.50000000000001,14.2304221,0.8,NA,16,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"406","NASSELLA TRICHOTOMA","naposta.ar",10,16.6666666666667,20,25,8.33333333333333,10,-1.66666666666667,NA,0.7,NA,11.297312,NA,NA,NA,0.77666667,"GRASS","PERENNIAL","GRASS"
"407","NASSELLA VIRIDULA","matador.ca",10.6666666666667,7.33333333333333,22.6666666666667,18.6666666666667,11.3333333333333,12,-0.666666666666666,12.6088734,0.6096,NA,10.77,0.3556,0.517363388,54.89286067,0.23675,"GRAMINOID","PERENNIAL","GRASS"
"408","NEURACHNE ALOPECUROIDEA","jilpanger.au",0.833333333333333,2,0.666666666666667,6.66666666666667,4.66666666666667,-0.166666666666667,4.83333333333333,NA,0.5,NA,7.6793,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"409","NOTICASTRUM SERICEUM","spvdrt.ar",1,1,1,4,3,0,3,30.175,NA,NA,36.99,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"410","OREOCHLOA DISTICHA","passogavia.it",5.5,0.75,5.5,0.275,-0.475,0,-0.475,22,0.115,NA,9.2,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"411","OXALIS CONORRHIZA","naposta.ar",0,1,0,1,0,0,0,NA,0.1176,NA,42.67,NA,NA,NA,NA,"FORB","PERENNIAL, ANNUAL (Yarramundi Drt)","FORB"
"412","PACKERA CANA","oreaa.us",25.5,0.5,15.5,0,-0.5,-10,9.5,NA,0.4572,NA,6.036472348,0.3048,NA,NA,NA,"FORB","PERENNIAL","FORB"
"413","PANICUM ACUMINATUM","cedarsav.us",3.2,2,3,4,2,-0.2,2.2,17.50836364,0.238666667,NA,21.67056595,NA,NA,180.896992,NA,"GRASS","PERENNIAL","GRASS"
"414","PANICUM OLIGOSANTHES","cedartrait.us",2,3.5,0,2,-1.5,-2,0.5,17.37461517,0.38,NA,22.63325572,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"415","PANICUM OLIGOSANTHES","cedarsav.us",2.5,2,5,0,-2,2.5,-4.5,17.37461517,0.38,NA,22.63325572,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"416","PAPPOSTIPA SPECIOSA","spvdrt.ar",2,1,1.5,1.33333333333333,0.333333333333333,-0.5,0.833333333333333,NA,0.6096,NA,4.202740187,0.254,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"417","PARTHENIUM INTEGRIFOLIUM","sand.us",4,20,4,5,-15,0,-15,15.3,0.7746,NA,10.84,1.8,NA,NA,NA,"FORB","PERENNIAL","FORB"
"418","PASCOPYRUM SMITHII","matador.ca",3.33333333333333,6.66666666666667,3.66666666666667,5.33333333333333,-1.33333333333333,0.333333333333333,-1.66666666666667,16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667,"GRAMINOID","PERENNIAL","GRASS"
"419","PASPALUM DILATATUM","sclaudio.ar",3,1,1,0,-1,-2,1,17.4533552,0.4722,8.133333333,16.30478,0.1524,0.102,18.37,NA,"GRASS","PERENNIAL","GRASS"
"420","PASPALUM QUADRIFARIUM","sclaudio.ar",20,0,20,0,0,0,0,10,2,NA,2.825,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"421","PEDICULARIS SYLVATICA","lygraint.no",1,0,0,1,1,-1,2,38.59,0.161666667,24.01,11.55,NA,NA,NA,NA,"FORB","NULL","FORB"
"422","PELARGONIUM RODNEYANUM","jilpanger.au",0,0.5,0.5,1,0.5,0.5,0,NA,0.4,NA,16.370301,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"423","PERSICARIA VIVIPARA","passogavia.it",1.025,0.02,1.05,0.1,0.08,0.0250000000000001,0.0549999999999999,21.5,0.283,NA,22,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"424","PHALARIS ARUNDINACEA","teshio.jp",40,10,25,12.5,2.5,-15,17.5,27.64461715,1.564054762,NA,21.45431499,0.3556,0.181670595,159.3597052,0.252341667,"GRASS","PERENNIAL","GRASS"
"425","PHLEUM ALPINUM","passogavia.it",0,0.3,0,0.2,-0.1,0,-0.1,24.71901341,0.19724,9.103855654,20.58967646,0.254,NA,73.35000002,0.25,"GRASS","PERENNIAL","GRASS"
"426","PHLOX HOODII","oreaa.us",2.25,1.375,3.5,1.625,0.25,1.25,-1,23.27,0.02825,NA,13.95070877,0.54,0.180454545,107.0545926,0.2647,"FORB","PERENNIAL","FORB"
"427","PHRAGMITES AUSTRALIS","teshio.jp",22,3,65,37.5,34.5,43,-8.5,25.29984195,NA,13.1,13.81737428,0.508,0.126872908,322.7959115,0.18602,"GRASS","PERENNIAL","GRASS"
"428","PHYSALIS HEDERIFOLIA","jrnchi.us",0.69929288,0.41075845,0.44768225,0.0687285,-0.34202995,-0.25161063,-0.09041932,19.19,NA,NA,20.70393375,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"429","PHYTEUMA HEMISPHAERICUM","passogavia.it",2,1.7,2.4,2.3,0.6,0.4,0.2,27,0.1,NA,19.5,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"430","PICRIS HIERACIOIDES","baddrt.de",33.7,23.2,63,48,24.8,29.3,-4.5,24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832,"FORB","PERENNIAL","FORB"
"431","PILOSELLA AURANTIACA","teshio.jp",0,2,0,2,0,0,0,14.23505,0.358333333,NA,29.759314,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"432","PIMPINELLA SAXIFRAGA","allmendb.ch",4,2.5,2.5,2.41666666666667,-0.0833333333333335,-1.5,1.41666666666667,21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222,"FORB","PERENNIAL","FORB"
"433","PIMPINELLA SAXIFRAGA","allmendo.ch",1.91666666666667,2.25,2.33333333333333,2.16666666666667,-0.0833333333333335,0.416666666666667,-0.5,21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222,"FORB","PERENNIAL","FORB"
"434","PLANTAGO EURYPHYLLA","falls.au",1,0.5,1,1,0.5,0,0.5,45.18531954,0.03,NA,15.9845175,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"435","PLANTAGO LANCEOLATA","rhijn.nl",12.5,10,5.83333333333333,4,-6,-6.66666666666667,0.666666666666667,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB"
"436","PLANTAGO LANCEOLATA","allmendo.ch",0.416666666666667,0.25,0.75,0.75,0.5,0.333333333333333,0.166666666666667,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB"
"437","PLANTAGO LANCEOLATA","scruzh.us",4.53320762,4.8785782,11.96570875,22.2222222,17.343644,7.43250113,9.91114287,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB"
"438","PLANTAGO LANCEOLATA","allmendb.ch",0.25,0.375,0.25,1,0.625,0,0.625,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB"
"439","PLANTAGO LANCEOLATA","yarradrt.au",1.85,1.15,1,0,-1.15,-0.85,-0.3,25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317,"FORB","PERENNIAL","FORB"
"440","PLANTAGO OVATA","capmcd.us",0.583333333333333,1,8.71428571428571,23.7142857142857,22.7142857142857,8.13095238095238,14.5833333333333,28.37307756,0.0588,NA,10.46839723,0.115,NA,NA,NA,"FORB","ANNUAL","FORB"
"441","PLANTAGO OVATA","capwhite.us",1.42857142857143,2.85714285714286,9.5,4.57142857142857,1.71428571428571,8.07142857142857,-6.35714285714286,28.37307756,0.0588,NA,10.46839723,0.115,NA,NA,NA,"FORB","ANNUAL","FORB"
"442","PLANTAGO PATAGONICA","spvdrt.ar",1,1,2,1,0,1,-1,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB"
"443","PLANTAGO PATAGONICA","capmcd.us",0.5,0.5,0.75,4,3.5,0.25,3.25,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB"
"444","PLANTAGO PATAGONICA","capwhite.us",0.714285714285714,0.583333333333333,1.5,1,0.416666666666667,0.785714285714286,-0.369047619047619,16.75319,0.1524,NA,7.068,0.1524,0.406666667,171.778132,0.173233333,"FORB","ANNUAL","FORB"
"445","POA ALPINA","passogavia.it",1.5,4.002,2,3.16,-0.842,0.5,-1.342,13,0.298831111,16.9,21.51150438,0.254,NA,292.2,0.26,"GRASS","PERENNIAL","GRASS"
"446","POA ANGUSTIFOLIA","elvadrt.ee",1,1,1,1.5,0.5,0,0.5,12.95,0.48,5.764,20.11666667,NA,0.316453559,NA,0.113446154,"GRASS","PERENNIAL","GRASS"
"447","POA HIEMATA","falls.au",37.5,33.3333333333333,45.8333333333333,41.6666666666667,8.33333333333333,8.33333333333334,-7.105427357601e-15,13.7803809,0.6,NA,3.35531,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"448","POA LANIGERA","marcdrt.ar",5.25,4.66666666666667,10,2.75,-1.91666666666667,4.75,-6.66666666666667,NA,NA,NA,24,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"449","POA LIGULARIS","chacra.ar",3.83333333333333,1.5,5,1,-0.5,1.16666666666667,-1.66666666666667,22.4,1.2,10.4,6.944926731,0.7,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"450","POA PRATENSIS","cedarsav.us",5.85714285714286,6.4,5.4,5.6,-0.800000000000001,-0.457142857142856,-0.342857142857144,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"451","POA PRATENSIS","brookdale.ca",66,61,6.55,6.25,-54.75,-59.45,4.7,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"452","POA PRATENSIS","cedartrait.us",3.11111111111111,3.2,4.125,2.6,-0.6,1.01388888888889,-1.61388888888889,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"453","POA PRATENSIS","cowidrt.ca",6.2,2.4,3.8,2.8,0.4,-2.4,2.8,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"454","POA PRATENSIS","kernnu.ca",0,0.5,10,5,4.5,10,-5.5,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"455","POA PRATENSIS","kernb.ca",0,5.25,22.6666666666667,18.3333333333333,13.0833333333333,22.6666666666667,-9.58333333333334,14.974,0.291,9.46,24.13531364,0.254,0.107208566,49.82696,0.196318683,"GRASS","PERENNIAL","GRASS"
"456","POA SECUNDA","octc.us",33.00967403,28.77115968,16.50442414,14.82465954,-13.94650014,-16.50524989,2.55874975,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS"
"457","POA SECUNDA","oreac.us",10.5,1,3.5,3.5,2.5,-7,9.5,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS"
"458","POA SECUNDA","nplatte.us",0,11,2,2,-9,2,-11,16.12,0.42672,14.54,11.51,0.254,NA,197.6,NA,"GRASS","PERENNIAL","GRASS"
"459","POA TRIVIALIS","baddrt.de",2,0,1.40333333333333,0.01,0.01,-0.596666666666667,0.606666666666667,34.02187304,0.640983219,31.34075583,38.18960088,0.3048,0.080269491,601.5858444,0.173758288,"GRASS","PERENNIAL","GRASS"
"460","POLYGALA VULGARIS","allmendo.ch",0,0.25,0.375,0.5,0.25,0.375,-0.125,23.74545578,0.172916667,NA,19.02952398,NA,NA,396.667,NA,"FORB","PERENNIAL","FORB"
"461","POLYGONUM ARENARIUM","kiskun.hu",1.402,1.2,0.124,0.028,-1.172,-1.278,0.106,NA,NA,NA,16.81,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"462","POTENTILLA ANSERINA","elvadrt.ee",1,6,1,1,-5,0,-5,26.20897891,0.277222222,NA,17.47534074,0.43,NA,634.25,NA,"FORB","PERENNIAL","FORB"
"463","POTENTILLA AUREA","passogavia.it",1.83333333333333,0,2.83333333333333,0,0,1,-1,30.417,0.0915,NA,22.13904012,0.55,NA,NA,NA,"FORB","PERENNIAL","FORB"
"464","POTENTILLA ERECTA","lygraold.no",5,2.33333333333333,3,3,0.666666666666667,-2,2.66666666666667,25.74581524,0.203633333,9.89,22.4188617,0.55,NA,362.7833333,NA,"FORB","NULL","FORB"
"465","POTENTILLA ERECTA","lygraint.no",3,3,2.66666666666667,2.33333333333333,-0.666666666666667,-0.333333333333333,-0.333333333333333,25.74581524,0.203633333,9.89,22.4188617,0.55,NA,362.7833333,NA,"FORB","NULL","FORB"
"466","POTENTILLA GRANDIFLORA","allmendo.ch",1.75,0.416666666666667,5.25,3.25,2.83333333333333,3.5,-0.666666666666667,22.90611744,0.16935,NA,39.1,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"467","POTENTILLA GRANDIFLORA","allmendb.ch",0.375,0.75,0.916666666666667,0.666666666666667,-0.0833333333333334,0.541666666666667,-0.625,22.90611744,0.16935,NA,39.1,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"468","POTENTILLA REPTANS","rhijn.nl",7,3,8,22.5,19.5,1,18.5,24.6133503,0.274083333,NA,23.567332,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"469","PRIMULA GLUTINOSA","passogavia.it",0.6,0.4,0.98,0.75,0.35,0.38,-0.0300000000000001,27,0.045,NA,13.58757528,0.2515,NA,NA,NA,"FORB","PERENNIAL","FORB"
"470","PROSOPIS GLANDULOSA","jrnchi.us",19.93100379,20.85139756,23.87850584,25.76329583,4.91189827,3.94750205,0.964396220000001,29.56111,NA,NA,6.97966443,NA,NA,NA,NA,"SHRUB","PERENNIAL","LEGUME"
"471","PROSOPIS GLANDULOSA","jorndrt.us",8,4,7.33333333333333,3.33333333333333,-0.666666666666667,-0.666666666666667,4.44089209850063e-16,29.56111,NA,NA,6.97966443,NA,NA,NA,NA,"SHRUB","PERENNIAL","LEGUME"
"472","PRUNELLA VULGARIS","allmendo.ch",5.75,6.25,7.91666666666667,4.16666666666667,-2.08333333333333,2.16666666666667,-4.25,16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536,"FORB","PERENNIAL","FORB"
"473","PRUNELLA VULGARIS","rhijn.nl",1,0,1.5,2,2,0.5,1.5,16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536,"FORB","PERENNIAL","FORB"
"474","PRUNELLA VULGARIS","allmendb.ch",13.5833333333333,9.16666666666667,17.8333333333333,14.0833333333333,4.91666666666667,4.25,0.66666666666667,16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536,"FORB","PERENNIAL","FORB"
"475","PSEUDOROEGNERIA SPICATA","hard.us",25,34.375,9,1,-33.375,-16,-17.375,NA,0.267,NA,23.893,NA,0.153771092,103.8213416,0.237714286,"GRASS","PERENNIAL","GRASS"
"476","PSORALIDIUM TENUIFLORUM","cdpt_drt.us",0.3,10.2,1.66666666666667,6.36666666666667,-3.83333333333333,1.36666666666667,-5.2,24.275,0.056,NA,16.82,NA,0.43,NA,0.67,"FORB","PERENNIAL","LEGUME"
"477","PTERIDIUM AQUILINUM","sand.us",23.3333333333333,14,21.3333333333333,4.5,-9.5,-2,-7.5,21.68333333,1.99667,9.852689835,16.98656271,0.254,0.184848485,53.87484386,0.2511,"FERN","NULL","FORB"
"478","PTILOTUS POLYSTACHYUS","ethadb.au",2,2.5,0,21,18.5,-2,20.5,23.98,1,NA,9.6,NA,NA,37,NA,"FORB","NULL","FORB"
"479","QUINETIA URVILLEI","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.2,NA,28.711511,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"480","RANUNCULUS ACRIS","elvadrt.ee",4.33333333333333,1.66666666666667,2,2,0.333333333333333,-2.33333333333333,2.66666666666667,24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099,"FORB","PERENNIAL","FORB"
"481","RANUNCULUS ACRIS","rhijn.nl",2.6,2,3,3,1,0.4,0.6,24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099,"FORB","PERENNIAL","FORB"
"482","RANUNCULUS REPENS","teshio.jp",5,2,7,5,3,2,1,23.05293867,0.369253333,9.982096286,29.1838443,0.1524,0.133080484,217.6519817,0.412452083,"FORB","PERENNIAL","FORB"
"483","RANUNCULUS VICTORIENSIS","falls.au",0.5,0,0.5,0,0,0,0,NA,NA,NA,7.820232,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"484","RAPHANUS SATIVUS","scruzl.us",3.5,5.6,34.96364396,61.0981501,55.4981501,31.46364396,24.03450614,40.5,0.715,14.825,34.60857143,1.566667,NA,NA,NA,"FORB","ANNUAL","FORB"
"485","RAPHANUS SATIVUS","scruzm.us",1.17663345,4.9528809,7.44020726,20.57703828,15.62415738,6.26357381,9.36058357,40.5,0.715,14.825,34.60857143,1.566667,NA,NA,NA,"FORB","ANNUAL","FORB"
"486","RATIBIDA COLUMNIFERA","matador.ca",0.75,1,0,0.5,-0.5,-0.75,0.25,17.595,0.94488,NA,22.85,0.3556,NA,56,0.66,"FORB","PERENNIAL","FORB"
"487","RHINANTHUS MINOR","allmendo.ch",2.33333333333333,3.41666666666667,1.08333333333333,0.833333333333333,-2.58333333333333,-1.25,-1.33333333333333,34.3558401,0.395833333,NA,18.84206584,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"488","RHINANTHUS MINOR","allmendb.ch",6.66666666666667,5.08333333333333,0.416666666666667,2,-3.08333333333333,-6.25,3.16666666666667,34.3558401,0.395833333,NA,18.84206584,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"489","ROMULEA ROSEA","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.4,NA,10.313611,NA,NA,NA,NA,"GRASS","PERENNIAL","FORB"
"490","RUMEX ACETOSA","rhijn.nl",1,0,1.25,1.5,1.5,0.25,1.25,40.4730773,0.63555,9.226533422,25.84234182,0.3155,0.252258472,161.1286432,0.240291458,"FORB","PERENNIAL","FORB"
"491","RUMEX ACETOSA","elvadrt.ee",1,1,1,1,0,0,0,40.4730773,0.63555,9.226533422,25.84234182,0.3155,0.252258472,161.1286432,0.240291458,"FORB","PERENNIAL","FORB"
"492","RUMEX ACETOSELLA","falls.au",0.583333333333333,0.75,0.833333333333333,0.75,0,0.25,-0.25,34.93757406,0.235714286,18.76112,26.0517312,0.342666667,0.166783945,235.1049652,0.262467915,"FORB","PERENNIAL","FORB"
"493","RUMEX CRISPUS","baddrt.de",7,0,5,0.5,0.5,-2,2.5,28.64619072,0.846916667,3.807,NA,NA,0.330035336,154.3076856,0.17924,"FORB","PERENNIAL","FORB"
"494","RYTIDOSPERMA CAESPITOSUM","credom.au",0.75,0.5,0.625,0.5,0,-0.125,0.125,NA,0.55,NA,9.440331,0.66,NA,168.7,0.271,"GRASS","PERENNIAL","GRASS"
"495","RYTIDOSPERMA CAESPITOSUM","credoj.au",1,0.7,1.125,2.33333333333333,1.63333333333333,0.125,1.50833333333333,NA,0.55,NA,9.440331,0.66,NA,168.7,0.271,"GRASS","PERENNIAL","GRASS"
"496","RYTIDOSPERMA NUDIFLORUM","falls.au",2,0,1,0,0,-1,1,18.933775,0.4,NA,3.575778,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS"
"497","SALVIA PRATENSIS","allmendb.ch",1.5,2.375,1.125,3.25,0.875,-0.375,1.25,19.3,0.520833333,NA,24.4875,2.1,NA,201.5307692,NA,"FORB","PERENNIAL","FORB"
